time,tas,tasmin,tasmax,huss,sfcWind,prtot
1959-01-01,282.8910827636719,278.47491455078125,285.97015380859375,0.005942295305430889,2.337383508682251,1.2267347301531117e-05
1959-01-02,277.82208251953125,271.9625244140625,283.0151062011719,0.0038073118776082993,2.8747167587280273,0.0
1959-01-03,279.2525329589844,277.78485107421875,281.7843322753906,0.0037127863615751266,4.215480804443359,7.135716373340983e-08
1959-01-04,279.26593017578125,275.3820495605469,282.33941650390625,0.0037288262974470854,4.273044586181641,1.2314985724515282e-06
1959-01-05,275.3523254394531,271.0481872558594,280.1634826660156,0.0027980287559330463,1.9821006059646606,0.0
1959-01-06,277.72991943359375,274.8370056152344,280.4064025878906,0.004009817726910114,1.5610482692718506,0.0
1959-01-07,281.4951171875,278.3448181152344,285.4200439453125,0.005069808568805456,4.209876537322998,7.257419554207445e-08
1959-01-08,279.6231384277344,275.7686767578125,282.50921630859375,0.003450172720476985,5.389747142791748,0.0
1959-01-09,275.519775390625,273.81536865234375,278.7043151855469,0.002217922592535615,3.746147632598877,0.0
1959-01-10,273.9529724121094,270.3298645019531,278.7862854003906,0.002264677546918392,3.487168073654175,0.0
1959-01-11,271.64678955078125,266.7831726074219,276.254638671875,0.002091154223307967,1.7660430669784546,0.0
1959-01-12,273.1190490722656,270.146240234375,277.72247314453125,0.002324192551895976,3.6041572093963623,0.0
1959-01-13,272.7757873535156,268.559326171875,277.23455810546875,0.0023518200032413006,1.5009145736694336,0.0
1959-01-14,277.7740173339844,275.1204833984375,279.831787109375,0.0038179056718945503,1.609200358390808,2.462313659634674e-06
1959-01-15,280.52392578125,278.37359619140625,282.3955993652344,0.0050836666487157345,2.796257495880127,2.462313659634674e-06
1959-01-16,279.1742858886719,275.1900634765625,282.4455871582031,0.0034665612038224936,4.307319164276123,1.5966139699230553e-06
1959-01-17,275.8077392578125,272.2366943359375,280.86053466796875,0.0022198299411684275,4.7031965255737305,0.0
1959-01-18,274.8636474609375,269.43011474609375,278.20953369140625,0.002769012236967683,2.6773428916931152,0.0
1959-01-19,280.43731689453125,276.8965759277344,282.6696472167969,0.005120084621012211,4.001901149749756,9.330291504738852e-06
1959-01-20,283.4046630859375,282.3849182128906,284.2278137207031,0.006413198076188564,5.380252361297607,4.435149548953632e-06
1959-01-21,283.961669921875,283.3057861328125,284.6772155761719,0.007281624246388674,3.985085964202881,8.941779015003704e-06
1959-01-22,284.4380187988281,283.44329833984375,286.0093994140625,0.0072447736747562885,5.201213836669922,0.0
1959-01-23,282.9681091308594,278.72412109375,286.3157958984375,0.0064583467319607735,1.7952828407287598,0.0
1959-01-24,280.1506042480469,276.404541015625,284.8509521484375,0.005276707466691732,1.3058018684387207,0.0
1959-01-25,279.8009948730469,275.6294250488281,284.8985900878906,0.00254329526796937,5.495346546173096,0.0
1959-01-26,276.7204284667969,274.0623779296875,280.3559875488281,0.002351523842662573,3.5632810592651367,0.0
1959-01-27,278.2412414550781,274.95416259765625,284.0069274902344,0.003815982723608613,1.9228363037109375,0.0
1959-01-28,277.5154724121094,274.2896728515625,283.1189270019531,0.004050645045936108,1.8851823806762695,0.0
1959-01-29,277.4275207519531,273.000244140625,282.1605224609375,0.0043896096758544445,0.5651889443397522,0.0
1959-01-30,277.3834228515625,273.5311279296875,282.140625,0.004283201415091753,0.5180524587631226,0.0
1959-01-31,275.67437744140625,271.43304443359375,281.6016845703125,0.003962680231779814,1.0044543743133545,0.0
1959-02-01,275.0404357910156,272.0624694824219,280.2912292480469,0.002817310858517885,3.597900390625,0.0
1959-02-02,272.3800354003906,270.51507568359375,275.1348571777344,0.0028281607665121555,2.030282974243164,5.7280769397038966e-05
1959-02-03,275.53350830078125,270.9633483886719,278.4409484863281,0.004163210280239582,6.700547695159912,0.0002968653861898929
1959-02-04,280.3218994140625,278.60504150390625,281.1822204589844,0.005295342765748501,6.110299587249756,0.0001765680208336562
1959-02-05,281.88543701171875,278.4833984375,285.78082275390625,0.0052960882894694805,4.0358099937438965,2.313125378350378e-06
1959-02-06,280.0296936035156,275.58404541015625,284.7587890625,0.005118053872138262,0.574154794216156,4.1165239395013487e-07
1959-02-07,281.4671630859375,276.9389343261719,284.55499267578125,0.00555851124227047,2.4546656608581543,5.095205779070966e-06
1959-02-08,282.3685302734375,279.9653625488281,285.8388671875,0.005501363892108202,2.140131711959839,0.0
1959-02-09,281.1045227050781,276.9766845703125,286.7090148925781,0.0050174035131931305,1.0207724571228027,0.0
1959-02-10,278.4972229003906,274.79193115234375,281.91009521484375,0.0047777811996638775,0.7447218894958496,0.0
1959-02-11,280.0899658203125,277.1156311035156,284.0052490234375,0.005241012200713158,1.4603620767593384,7.135716373340983e-08
1959-02-12,278.7986755371094,275.1539001464844,283.9653015136719,0.004275413695722818,1.3401848077774048,0.0
1959-02-13,279.59521484375,276.2480773925781,284.5755615234375,0.004122876096516848,2.2147181034088135,0.0
1959-02-14,278.3569641113281,272.7270812988281,285.3678283691406,0.004156853072345257,0.7459123730659485,0.0
1959-02-15,279.3725891113281,273.5717468261719,287.093017578125,0.003849899396300316,1.7986443042755127,0.0
1959-02-16,278.5146789550781,272.6143798828125,286.5460510253906,0.0035981640685349703,1.0675870180130005,0.0
1959-02-17,279.8087463378906,274.3348388671875,287.53631591796875,0.0032968611922115088,2.438176393508911,0.0
1959-02-18,279.5327453613281,275.0871276855469,286.5082092285156,0.004229065962135792,1.2462193965911865,0.0
1959-02-19,280.4515686035156,273.30096435546875,288.65289306640625,0.0043206955306231976,0.6622316837310791,0.0
